%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1508712082346617397,data,1,4,0,181.882736206,-460.725738525,0.725026667118,0.569666445255
1508712082353222073,data,1,4,0,181.882904053,-460.725708008,0.726501345634,0.569998562336
1508712082362073604,data,1,4,0,181.883026123,-460.72567749,0.727824032307,0.569657444954
1508712082372862870,data,1,4,0,181.883102417,-460.72567749,0.728629887104,0.569449424744
1508712082381470907,data,1,4,0,181.883163452,-460.72567749,0.729499578476,0.56883585453
1508712082395598449,data,1,4,0,181.883224487,-460.725646973,0.731615126133,0.569693922997
1508712082406176879,data,1,4,0,181.883285522,-460.725646973,0.733263552189,0.569754123688
1508712082415759617,data,1,4,0,181.88331604,-460.725646973,0.734268128872,0.569790840149
1508712082421405321,data,1,4,0,181.883361816,-460.725646973,0.73502933979,0.569620549679
1508712082433834298,data,1,4,0,181.883377075,-460.725646973,0.735449969769,0.569572746754
1508712082445201072,data,1,4,0,181.883407593,-460.725646973,0.735706269741,0.569543600082
1508712082454613027,data,1,4,0,181.883407593,-460.725646973,0.735597491264,0.56986784935
1508712082466733978,data,1,4,0,181.883422852,-460.725646973,0.73553109169,0.570065498352
1508712082472322962,data,1,4,0,181.883422852,-460.725646973,0.735490620136,0.570185959339
1508712082485456480,data,1,4,0,181.883422852,-460.725616455,0.735103845596,0.570725500584
1508712082495406568,data,1,4,0,181.883407593,-460.725616455,0.734445989132,0.571595668793
1508712082503895749,data,1,4,0,181.883605957,-460.72543335,0.753034591675,0.586960852146
1508712082522690544,data,1,4,0,181.883834839,-460.725219727,0.763821899891,0.597020149231
1508712082523457482,data,1,4,0,181.884063721,-460.725006104,0.770056545734,0.603583872318
1508712082534768943,data,1,4,0,181.884231567,-460.724853516,0.77385622263,0.607584178448
1508712082542180974,data,1,4,0,181.884353638,-460.724700928,0.775934696198,0.610322713852
1508712082561908490,data,1,4,0,181.884460449,-460.724609375,0.77720117569,0.611991524696
1508712082562108545,data,1,4,0,181.884521484,-460.72454834,0.777895867825,0.613105893135
1508712082573125522,data,1,4,0,181.884567261,-460.724487305,0.778319120407,0.613784849644
1508712082581245896,data,1,4,0,181.884597778,-460.724456787,0.778593719006,0.61417722702
1508712082592383084,data,1,4,0,181.88470459,-460.724334717,0.788219094276,0.621880352497
1508712082603243601,data,1,4,0,181.884857178,-460.724243164,0.79415178299,0.626492321491
1508712082610598183,data,1,4,0,181.884979248,-460.724121094,0.797818958759,0.629238188267
1508712082634267369,data,1,4,0,181.88508606,-460.724060059,0.80005389452,0.630911529064
1508712082634551852,data,1,4,0,181.885162354,-460.723999023,0.801404058933,0.631946206093
1508712082643627917,data,1,4,0,181.88520813,-460.723937988,0.802226781845,0.632576644421
1508712082654166450,data,1,4,0,181.885253906,-460.723907471,0.802728056908,0.632960796356
1508712082665272596,data,1,4,0,181.885284424,-460.723876953,0.802883446217,0.633385002613
1508712082673429273,data,1,4,0,181.885299683,-460.723876953,0.80276620388,0.633911550045
1508712082696058236,data,1,4,0,181.885299683,-460.723846436,0.802694678307,0.634232461452
1508712082696173654,data,1,4,0,181.885299683,-460.723846436,0.802651107311,0.634428024292
1508712082707007921,data,1,4,0,182.129974365,-460.72366333,0.823786258698,0.649923801422
1508712082722904133,data,1,4,0,182.27923584,-460.723449707,0.835141956806,0.660012841225
1508712082735667802,data,1,4,0,182.370285034,-460.723236084,0.840958833694,0.666770398617
1508712082744028440,data,1,4,0,182.425811768,-460.723052979,0.844126522541,0.670888781548
1508712082753721440,data,1,4,0,182.459686279,-460.722930908,0.845401585102,0.673929691315
1508712082767605125,data,1,4,0,182.480331421,-460.722808838,0.845648944378,0.676267623901
1508712082777723027,data,1,4,0,182.492904663,-460.722717285,0.845713913441,0.677692294121
1508712082780955312,data,1,4,0,182.500579834,-460.72265625,0.845454931259,0.678866386414
1508712082791281082,data,1,4,0,182.505371094,-460.556854248,0.857774794102,0.69142305851
1508712082800560431,data,1,4,0,182.508377075,-460.455718994,0.864982485771,0.698738634586
1508712082806374835,data,1,4,0,182.510269165,-460.394012451,0.869363665581,0.702777922153
1508712082818410889,data,1,4,0,182.511444092,-460.356384277,0.871606349945,0.705503463745
1508712082825348122,data,1,4,0,182.512161255,-460.333435059,0.872968614101,0.707008600235
1508712082843157382,data,1,4,0,182.512619019,-460.31942749,0.873439013958,0.708270847797
1508712082854976923,data,1,4,0,182.512893677,-460.310882568,0.87372392416,0.708982110023
1508712082861836967,data,1,4,0,182.513061523,-460.305664062,0.87341105938,0.70997685194
1508712082875052361,data,1,4,0,182.513153076,-460.302459717,0.872709274292,0.711186587811
1508712082887129978,data,1,4,0,182.513198853,-460.300506592,0.871634840965,0.712698936462
1508712082894162889,data,1,4,0,182.513214111,-460.299285889,0.870979726315,0.713612675667
1508712082901712006,data,1,4,0,182.513641357,-460.298187256,0.909845650196,0.74861317873
1508712082915125579,data,1,4,0,182.514175415,-460.297271729,0.933535814285,0.769944310188
1508712082927570493,data,1,4,0,182.514648438,-460.296539307,0.946898639202,0.78423923254
1508712082941660378,data,1,4,0,182.515014648,-460.296020508,0.955042421818,0.792950212955
1508712082951889324,data,1,4,0,182.515289307,-460.295623779,0.958814144135,0.799681663513
1508712082959553286,data,1,4,0,182.515472412,-460.295318604,0.95960098505,0.805574178696
1508712082959722976,data,1,4,0,182.515579224,-460.295074463,0.960079908371,0.809164822102
1508712082965716601,data,1,4,0,182.515655518,-460.294921875,0.960371315479,0.811352670193
1508712082973290562,data,1,4,0,182.515701294,-460.294799805,0.960548698902,0.812685668468
1508712082981472708,data,1,4,0,182.515716553,-460.294708252,0.95939964056,0.814974248409
1508712082995331912,data,1,4,0,182.516052246,-460.294311523,0.991122961044,0.846423923969
1508712083006802490,data,1,4,0,182.516494751,-460.29385376,1.01045954227,0.86559343338
1508712083015423132,data,1,4,0,182.516860962,-460.293426514,1.0211366415,0.878560841084
1508712083023532933,data,1,4,0,182.517166138,-460.29309082,1.02764356136,0.88646376133
1508712083034173239,data,1,4,0,182.51739502,-460.292816162,1.03098571301,0.891998052597
1508712083063649277,data,1,4,0,182.517562866,-460.292633057,1.0330221653,0.895370483398
1508712083063828290,data,1,4,0,182.517669678,-460.292480469,1.03389775753,0.897844970226
1508712083076407060,data,1,4,0,182.517730713,-460.292358398,1.03414440155,0.89968162775
1508712083079601115,data,1,4,0,182.517776489,-460.292266846,1.03429448605,0.900800764561
1508712083088218267,data,1,4,0,182.517791748,-460.292205811,1.03420066833,0.901694655418
1508712083103466658,data,1,4,0,182.762985229,-460.291534424,1.10329353809,0.960360109806
1508712083103705932,data,1,4,0,182.912902832,-460.290740967,1.14411556721,0.996435821056
1508712083115331512,data,1,4,0,183.004547119,-460.290008545,1.16812646389,1.0187100172
1508712083123405688,data,1,4,0,183.060562134,-460.289398193,1.1823823452,1.03228497505
1508712083135102727,data,1,4,0,183.094802856,-460.28894043,1.19054865837,1.04088962078
1508712083152056246,data,1,4,0,183.115722656,-460.288574219,1.19538450241,1.04613304138
1508712083153460484,data,1,4,0,183.128509521,-460.288330078,1.19784033298,1.04978942871
1508712083171636000,data,1,4,0,183.136322021,-460.288146973,1.1992841959,1.05201721191
1508712083173146959,data,1,4,0,183.141082764,-460.288024902,1.19973349571,1.05382752419
1508712083184518681,data,1,4,0,183.143859863,-460.28805542,1.18792951107,1.04431557655
1508712083191418465,data,1,4,0,183.145462036,-460.288116455,1.18036067486,1.0389277935
1508712083203668637,data,1,4,0,183.146392822,-460.288208008,1.1757401228,1.0356439352
1508712083212013702,data,1,4,0,183.14692688,-460.288269043,1.17263770103,1.03396201134
1508712083221595659,data,1,4,0,183.147232056,-460.288330078,1.17064964771,1.03304409981
1508712083233147592,data,1,4,0,183.147399902,-460.288360596,1.16943657398,1.03248488903
1508712083241977872,data,1,4,0,183.147491455,-460.288391113,1.16876590252,1.03206527233
1508712083253123184,data,1,4,0,183.14755249,-460.288421631,1.16835677624,1.03180968761
1508712083260740166,data,1,4,0,183.147583008,-460.288421631,1.1684461832,1.03126966953
1508712083276125278,data,1,4,0,183.147613525,-460.288452148,1.16850054264,1.03094053268
1508712083283477256,data,1,4,0,183.147628784,-460.288482666,1.16915512085,1.03003406525
1508712083292532018,data,1,4,0,183.147338867,-460.12310791,1.14180374146,1.00502061844
1508712083305349594,data,1,4,0,183.146987915,-460.022521973,1.12513196468,0.989085912704
1508712083312425110,data,1,4,0,183.14666748,-459.961334229,1.1164855957,0.977215528488
1508712083323859906,data,1,4,0,183.14642334,-459.924102783,1.11121630669,0.969725310802
1508712083333738117,data,1,4,0,183.146240234,-459.901489258,1.10955798626,0.963207840919
1508712083343961490,data,1,4,0,183.146133423,-459.887756348,1.10854768753,0.959140896797
1508712083351624045,data,1,4,0,183.146072388,-459.879425049,1.10956215858,0.954702138901
1508712083361903773,data,1,4,0,183.14604187,-459.874389648,1.11018073559,0.951961755753
1508712083380106424,data,1,4,0,183.14604187,-459.871368408,1.11242651939,0.948067843914
1508712083384087417,data,1,4,0,183.146118164,-459.869506836,1.11839914322,0.949567258358
1508712083403678733,data,1,4,0,183.146209717,-459.868377686,1.12353670597,0.948692679405
1508712083403826392,data,1,4,0,183.14630127,-459.867675781,1.12666797638,0.948154866695
1508712083422055658,data,1,4,0,183.146392822,-459.867279053,1.12989497185,0.946243464947
1508712083422276755,data,1,4,0,183.146484375,-459.867095947,1.13330674171,0.943330943584
1508712083433728582,data,1,4,0,183.146575928,-459.866973877,1.13538610935,0.94155472517
1508712083457437612,data,1,4,0,183.146652222,-459.866943359,1.13771271706,0.939182698727
1508712083459603424,data,1,4,0,183.146713257,-459.866943359,1.13913071156,0.93773663044
1508712083476507567,data,1,4,0,183.146759033,-459.866943359,1.14096927643,0.935662925243
1508712083487801997,data,1,4,0,183.146820068,-459.866973877,1.14326572418,0.932951629162
1508712083498916788,data,1,4,0,183.14692688,-459.867004395,1.14870119095,0.932694017887
1508712083506957213,data,1,4,0,183.147018433,-459.867034912,1.15201413631,0.932537078857
1508712083513035163,data,1,4,0,183.147094727,-459.867034912,1.15403330326,0.932441532612
1508712083519455566,data,1,4,0,183.147171021,-459.86706543,1.15609824657,0.93134522438
1508712083531606101,data,1,4,0,183.147232056,-459.867095947,1.15735661983,0.930676996708
1508712083541250038,data,1,4,0,183.147262573,-459.867095947,1.15812349319,0.93026971817
1508712083542083800,data,1,4,0,183.14730835,-459.867126465,1.15969049931,0.928645849228
1508712083558707054,data,1,4,0,183.147354126,-459.867156982,1.16064548492,0.927656114101
1508712083562212051,data,1,4,0,183.147384644,-459.8671875,1.16234529018,0.925645828247
1508712083573461688,data,1,4,0,183.14743042,-459.867218018,1.16338121891,0.924420595169
1508712083582130403,data,1,4,0,183.147476196,-459.867279053,1.16554844379,0.92172563076
1508712083596545136,data,1,4,0,183.147918701,-459.867004395,1.07680666447,0.849390506744
1508712083604798377,data,1,4,0,183.147491455,-459.867431641,1.0238442421,0.803833663464
1508712083618759719,data,1,4,0,183.145004272,-459.869506836,0.9928637743,0.774454653263
1508712083629187990,data,1,4,0,183.143310547,-459.87097168,0.974843502045,0.755456626415
1508712083644732896,data,1,4,0,183.14276123,-459.871490479,0.963857233524,0.743875205517
1508712083654460584,data,1,4,0,183.142349243,-459.871917725,0.95778131485,0.736005544662
1508712083655645549,data,1,4,0,183.142059326,-459.872253418,0.954592049122,0.730535566807
1508712083665078337,data,1,4,0,183.141876221,-459.872467041,0.952648937702,0.727202355862
1508712083673042355,data,1,4,0,183.141738892,-459.872650146,0.951701879501,0.724859774113
1508712083682012064,data,1,4,0,183.141662598,-459.872741699,0.951125144958,0.723432421684
1508712083694523854,data,1,4,0,183.385864258,-459.87298584,0.934241890907,0.707912564278
1508712083710115271,data,1,4,0,183.534591675,-459.87322998,0.922935783863,0.698452949524
1508712083714950860,data,1,4,0,183.625167847,-459.873443604,0.915366888046,0.692765295506
1508712083723950517,data,1,4,0,183.68031311,-459.873626709,0.910376787186,0.689299106598
1508712083730689049,data,1,4,0,183.713897705,-459.873748779,0.906997084618,0.687330067158
1508712083742863491,data,1,4,0,183.734344482,-459.873840332,0.90470123291,0.686256766319
1508712083756164615,data,1,4,0,183.746780396,-459.873901367,0.903216838837,0.685602843761
1508712083762024801,data,1,4,0,183.754348755,-459.873931885,0.902260303497,0.68520450592
1508712083773302980,data,1,4,0,183.758956909,-459.873962402,0.901590108871,0.685034990311
1508712083781270279,data,1,4,0,183.761764526,-459.873962402,0.901146411896,0.68495285511
1508712083791581153,data,1,4,0,183.762771606,-459.874511719,0.835333526134,0.635060250759
1508712083801097693,data,1,4,0,183.762939453,-459.875183105,0.795200586319,0.60466247797
1508712083813423647,data,1,4,0,183.762771606,-459.875793457,0.770735561848,0.586135387421
1508712083820460464,data,1,4,0,183.762496948,-459.876312256,0.755787432194,0.574890673161
1508712083844021524,data,1,4,0,183.762237549,-459.876678467,0.746676504612,0.568038165569
1508712083845027580,data,1,4,0,183.762008667,-459.876953125,0.7411236763,0.563862621784
1508712083859420230,data,1,4,0,183.761825562,-459.877166748,0.737654805183,0.561430037022
1508712083862914914,data,1,4,0,183.761703491,-459.877288818,0.735389173031,0.560147166252
1508712083874146947,data,1,4,0,183.76159668,-459.877380371,0.734008610249,0.559365689754
1508712083880672142,data,1,4,0,183.761535645,-459.877441406,0.732864439487,0.559286534786
1508712083894889894,data,1,4,0,183.76171875,-459.877288818,0.754137098789,0.576788842678
1508712083900678517,data,1,4,0,183.761962891,-459.877075195,0.767103791237,0.587457299232
1508712083912221804,data,1,4,0,183.762207031,-459.87689209,0.775006949902,0.59395968914
1508712083932949907,data,1,4,0,183.762405396,-459.876708984,0.77933382988,0.598559558392
1508712083933170899,data,1,4,0,183.762557983,-459.876556396,0.781471729279,0.602008879185
1508712083941660602,data,1,4,0,183.762664795,-459.876464844,0.782774329185,0.604110896587
1508712083954282966,data,1,4,0,183.76272583,-459.876373291,0.782972872257,0.606158673763
1508712083964557433,data,1,4,0,183.762771606,-459.876281738,0.783093631268,0.607406616211
1508712083975205343,data,1,4,0,183.762786865,-459.876220703,0.782345831394,0.609218895435
1508712083982051325,data,1,4,0,183.762786865,-459.876159668,0.781152963638,0.611261069775
1508712083994748065,data,1,4,0,183.762649536,-459.876220703,0.769387543201,0.603802382946
1508712084000861432,data,1,4,0,183.762481689,-459.876281738,0.761552751064,0.600094735622
1508712084013799218,data,1,4,0,183.762329102,-459.876342773,0.756777465343,0.59783488512
1508712084022095845,data,1,4,0,183.762207031,-459.876403809,0.753203332424,0.59729218483
1508712084032836568,data,1,4,0,183.76210022,-459.876434326,0.751025140285,0.596961557865
1508712084045065021,data,1,4,0,183.762008667,-459.876434326,0.749162077904,0.597430109978
1508712084054109366,data,1,4,0,183.761947632,-459.876434326,0.747492909431,0.598380148411
1508712084065680258,data,1,4,0,183.761886597,-459.876434326,0.746475756168,0.598959326744
1508712084071383984,data,1,4,0,183.76184082,-459.876434326,0.745855927467,0.59931230545
1508712084089893879,data,1,4,0,183.761886597,-459.876342773,0.752681612968,0.606588661671
1508712084092411674,data,1,4,0,183.761962891,-459.876220703,0.756336152554,0.611647725105
1508712084103474382,data,1,4,0,183.762039185,-459.87612915,0.758563578129,0.614731252193
1508712084114182032,data,1,4,0,183.762084961,-459.876037598,0.759388267994,0.617264330387
1508712084123959617,data,1,4,0,183.762115479,-459.875976562,0.759890794754,0.618808090687
1508712084132958285,data,1,4,0,183.762130737,-459.875915527,0.759399652481,0.620721876621
1508712084143483745,data,1,4,0,183.762130737,-459.875854492,0.758283793926,0.622877895832
1508712084153732587,data,1,4,0,183.762130737,-459.875793457,0.75760358572,0.624191880226
1508712084164197004,data,1,4,0,183.762115479,-459.875732422,0.75630658865,0.626054704189
1508712084184578696,data,1,4,0,183.762084961,-459.875701904,0.755516052246,0.627190053463
1508712084184734376,data,1,4,0,183.762069702,-459.875671387,0.755034267902,0.62788194418
1508712084194485658,data,1,4,0,183.761825562,-459.875793457,0.733604490757,0.612882077694
1508712084203315001,data,1,4,0,183.761535645,-459.875976562,0.71966356039,0.604778766632
1508712084213592749,data,1,4,0,183.761245728,-459.87612915,0.711166679859,0.599839806557
1508712084223364865,data,1,4,0,183.761016846,-459.876251221,0.705028712749,0.597956061363
1508712084234072568,data,1,4,0,183.760818481,-459.876342773,0.701288104057,0.596808254719
1508712084241218449,data,1,4,0,183.760681152,-459.876403809,0.698298215866,0.596936702728
1508712084253582112,data,1,4,0,183.760559082,-459.876434326,0.695859968662,0.597729206085
1508712084262519477,data,1,4,0,183.760467529,-459.876434326,0.694374144077,0.59821242094
1508712084272259405,data,1,4,0,183.760406494,-459.876434326,0.693468809128,0.598506987095
1508712084281985896,data,1,4,0,183.760360718,-459.876434326,0.692332565784,0.599360346794
1508712084303995163,data,1,4,0,183.759628296,-459.87701416,0.626490831375,0.54320961237
1508712084314734116,data,1,4,0,183.758728027,-459.877746582,0.586357951164,0.508983552456
1508712084315764443,data,1,4,0,183.757919312,-459.878448486,0.561897397041,0.488123089075
1508712084325787239,data,1,4,0,183.757247925,-459.878997803,0.546424150467,0.476058274508
1508712084332439103,data,1,4,0,183.756729126,-459.879425049,0.536634624004,0.469116598368
1508712084343741814,data,1,4,0,183.756332397,-459.879730225,0.530669212341,0.464886784554
1508712084354061230,data,1,4,0,183.756057739,-459.87991333,0.527034401894,0.462309628725
1508712084366385048,data,1,4,0,183.755874634,-459.880065918,0.52447104454,0.461135596037
1508712084374712353,data,1,4,0,183.755722046,-459.880157471,0.5225289464,0.460850507021
1508712084381447395,data,1,4,0,183.755630493,-459.880218506,0.521345734596,0.460677087307
1508712084412086366,data,1,4,0,183.755554199,-459.880249023,0.520624816418,0.460571616888
1508712084414241188,data,1,4,0,183.755508423,-459.880279541,0.520185649395,0.460507452488
1508712084428139977,data,1,4,0,183.755950928,-459.879882812,0.563500523567,0.499093294144
1508712084437019685,data,1,4,0,183.756484985,-459.879364014,0.588398694992,0.52429831028
1508712084445509700,data,1,4,0,183.756988525,-459.878875732,0.603573858738,0.53966063261
1508712084455380672,data,1,4,0,183.757400513,-459.878448486,0.612284719944,0.549619972706
1508712084469497640,data,1,4,0,183.757705688,-459.878143311,0.617593050003,0.555689334869
1508712084469686133,data,1,4,0,183.757919312,-459.87789917,0.620827674866,0.559387743473
1508712084471440272,data,1,4,0,183.758071899,-459.877716064,0.62241089344,0.562069773674
1508712084491964726,data,1,4,0,183.758178711,-459.877593994,0.623375356197,0.56370395422
1508712084497126934,data,1,4,0,183.758239746,-459.877502441,0.623682141304,0.565008938313
1508712084502342528,data,1,4,0,183.758285522,-459.877441406,0.62365424633,0.566040158272
1508712084513787324,data,1,4,0,184.002548218,-459.877624512,0.603962659836,0.546392381191
1508712084524215231,data,1,4,0,184.151275635,-459.877838135,0.59086304903,0.53450524807
1508712084532143050,data,1,4,0,184.241851807,-459.878051758,0.582272708416,0.527245998383
1508712084542544186,data,1,4,0,184.296981812,-459.878265381,0.576659977436,0.522821843624
1508712084555993593,data,1,4,0,184.330551147,-459.878387451,0.573143780231,0.519978165627
1508712084571513915,data,1,4,0,184.350997925,-459.878509521,0.570860922337,0.518245279789
1508712084573065708,data,1,4,0,184.363433838,-459.878570557,0.569384396076,0.517189443111
1508712084585070199,data,1,4,0,184.371002197,-459.878631592,0.56871753931,0.516232550144
1508712084593675840,data,1,4,0,184.37562561,-459.878692627,0.568849503994,0.5150192976
1508712084603846295,data,1,4,0,184.378387451,-459.87878418,0.563547968864,0.508230745792
1508712084614976295,data,1,4,0,184.3800354,-459.87890625,0.560304820538,0.504092991352
1508712084621039766,data,1,4,0,184.381011963,-459.878997803,0.558901786804,0.500921189785
1508712084631954606,data,1,4,0,184.381607056,-459.879089355,0.55804246664,0.498988121748
1508712084641448125,data,1,4,0,184.381973267,-459.879150391,0.55801153183,0.497252643108
1508712084653671317,data,1,4,0,184.38218689,-459.879211426,0.558208942413,0.495949119329
1508712084663011761,data,1,4,0,184.382324219,-459.879241943,0.558328330517,0.495154768229
1508712084676208560,data,1,4,0,184.382415771,-459.879272461,0.558496713638,0.494561910629
1508712084686303181,data,1,4,0,184.382461548,-459.879302979,0.558598995209,0.494200646877
1508712084695273099,data,1,4,0,184.382507324,-459.879333496,0.558802187443,0.493820726871
1508712084703202585,data,1,4,0,184.383010864,-459.878936768,0.604378700256,0.533129096031
1508712084715326922,data,1,4,0,184.383621216,-459.878417969,0.632159233093,0.557089090347
1508712084721091586,data,1,4,0,184.38420105,-459.877929688,0.649496555328,0.571231126785
1508712084731598973,data,1,4,0,184.384658813,-459.877563477,0.660062670708,0.579849898815
1508712084745123798,data,1,4,0,184.385025024,-459.877258301,0.667128443718,0.58438539505
1508712084755519308,data,1,4,0,184.385299683,-459.877075195,0.671926498413,0.586583256721
1508712084763583796,data,1,4,0,184.385498047,-459.876922607,0.674850165844,0.587922215462
1508712084773076273,data,1,4,0,184.385650635,-459.876831055,0.677000164986,0.58831268549
1508712084780891695,data,1,4,0,184.385757446,-459.87677002,0.678310155869,0.588550329208
1508712084793268536,data,1,4,0,184.38571167,-459.876861572,0.668480217457,0.579495191574
1508712084803465762,data,1,4,0,184.385620117,-459.876953125,0.662743091583,0.573680818081
1508712084811227173,data,1,4,0,184.385528564,-459.877044678,0.659339308739,0.570029139519
1508712084822740772,data,1,4,0,184.385452271,-459.87713623,0.657264769077,0.567803561687
1508712084830327857,data,1,4,0,184.385391235,-459.877197266,0.656000733376,0.566447019577
1508712084844278157,data,1,4,0,184.385345459,-459.877258301,0.655197739601,0.565658271313
1508712084865626790,data,1,4,0,184.385299683,-459.877288818,0.654708445072,0.565177679062
1508712084871967139,data,1,4,0,184.385284424,-459.877319336,0.654357969761,0.564945459366
1508712084874823794,data,1,4,0,184.385269165,-459.877349854,0.654144465923,0.564803957939
1508712084889335873,data,1,4,0,184.385253906,-459.877349854,0.65390753746,0.564841508865
1508712084893154468,data,1,4,0,184.385299683,-459.877288818,0.659839987755,0.570117175579
1508712084900789471,data,1,4,0,184.385375977,-459.877227783,0.66324865818,0.573572695255
1508712084918540553,data,1,4,0,184.385437012,-459.877166748,0.665326237679,0.575678825378
1508712084922770091,data,1,4,0,184.385498047,-459.877105713,0.666237175465,0.577371954918
1508712084934549788,data,1,4,0,184.385528564,-459.877044678,0.666792273521,0.578403830528
1508712084941104463,data,1,4,0,184.385559082,-459.87701416,0.666528582573,0.579723596573
1508712084959382584,data,1,4,0,184.385559082,-459.876983643,0.666367769241,0.580527901649
1508712084963020552,data,1,4,0,184.385559082,-459.876953125,0.665646195412,0.581730008125
1508712084974012112,data,1,4,0,184.385559082,-459.876922607,0.665206313133,0.582462668419
1508712084984487520,data,1,4,0,184.385543823,-459.87689209,0.664279341698,0.5836571455
1508712084996451177,data,1,4,0,184.385345459,-459.87701416,0.647159397602,0.569761157036
1508712085002396156,data,1,4,0,184.385116577,-459.877166748,0.636029958725,0.562074303627
1508712085014528983,data,1,4,0,184.384887695,-459.877319336,0.628729462624,0.557969450951
1508712085026102687,data,1,4,0,184.384689331,-459.877441406,0.623849570751,0.555948793888
1508712085030613531,data,1,4,0,184.384536743,-459.877532959,0.620875716209,0.554717481136
1508712085042500312,data,1,4,0,184.384429932,-459.877563477,0.61906349659,0.553967237473
1508712085055245022,data,1,4,0,184.384338379,-459.877624512,0.617532730103,0.553984701633
1508712085063256228,data,1,4,0,184.384277344,-459.877624512,0.616599917412,0.553995549679
1508712085075752602,data,1,4,0,184.384231567,-459.877655029,0.615760445595,0.554302871227
1508712085082284464,data,1,4,0,184.38420105,-459.877655029,0.61503303051,0.554729163647
1508712085099815491,data,1,4,0,184.384109497,-459.877685547,0.608633220196,0.549600183964
1508712085103916903,data,1,4,0,184.384002686,-459.8777771,0.604495942593,0.546734988689
1508712085111662793,data,1,4,0,184.383911133,-459.877838135,0.601751029491,0.54523473978
1508712085125037824,data,1,4,0,184.383834839,-459.877868652,0.600078165531,0.54432040453
1508712085142405828,data,1,4,0,184.383773804,-459.87789917,0.598788499832,0.544060230255
1508712085152182007,data,1,4,0,184.383728027,-459.877929688,0.598002612591,0.543901801109
1508712085159128406,data,1,4,0,184.38369751,-459.877929688,0.597111165524,0.544257283211
1508712085167501441,data,1,4,0,184.383666992,-459.877929688,0.596567928791,0.544474005699
1508712085172124682,data,1,4,0,184.383636475,-459.877929688,0.59583902359,0.545040309429
1508712085182989522,data,1,4,0,184.383621216,-459.877929688,0.595394790173,0.545385539532
1508712085191530111,data,1,4,0,184.383544922,-459.877960205,0.590161204338,0.542092502117
1508712085213337865,data,1,4,0,184.383468628,-459.877990723,0.58697116375,0.540085196495
1508712085218514708,data,1,4,0,184.383392334,-459.87802124,0.584534943104,0.539393782616
1508712085224856516,data,1,4,0,184.383331299,-459.878051758,0.583050191402,0.538972437382
1508712085231160458,data,1,4,0,184.383285522,-459.878051758,0.581628024578,0.539272367954
1508712085241987173,data,1,4,0,184.383239746,-459.878051758,0.580177545547,0.54008024931
1508712085252317161,data,1,4,0,184.38319397,-459.878051758,0.579293549061,0.540572702885
1508712085264451863,data,1,4,0,184.383163452,-459.878051758,0.57830041647,0.541356980801
1508712085282703994,data,1,4,0,184.383132935,-459.87802124,0.577695190907,0.541834950447
1508712085286393941,data,1,4,0,184.383102417,-459.87802124,0.576910614967,0.542567312717
1508712085293536958,data,1,4,0,184.383087158,-459.877990723,0.576432466507,0.543013691902
1508712085303125843,data,1,4,0,184.6277771,-459.877746582,0.601623892784,0.565850257874
1508712085313627084,data,1,4,0,184.777099609,-459.877441406,0.615963637829,0.579769909382
1508712085324408798,data,1,4,0,184.86819458,-459.87713623,0.623681843281,0.588677763939
1508712085333992890,data,1,4,0,184.92376709,-459.87689209,0.627522885799,0.594615638256
1508712085346747757,data,1,4,0,184.95765686,-459.876708984,0.629633545876,0.59823423624
1508712085355462983,data,1,4,0,184.97833252,-459.876556396,0.630141437054,0.601105034351
1508712085363465127,data,1,4,0,184.990921021,-459.876464844,0.63036519289,0.602854430676
1508712085384005258,data,1,4,0,184.998596191,-459.876373291,0.629900276661,0.60449051857
1508712085384605736,data,1,4,0,185.003265381,-459.876281738,0.629021406174,0.606069982052
1508712085393203981,data,1,4,0,185.006103516,-459.876251221,0.628466248512,0.60703253746
1508712085402080043,data,1,4,0,185.007843018,-459.876190186,0.628116071224,0.60761910677
1508712085425076095,data,1,4,0,185.008880615,-459.876159668,0.627077400684,0.608817100525
1508712085425238441,data,1,4,0,185.009490967,-459.87612915,0.625636935234,0.610366880894
1508712085435862496,data,1,4,0,185.009872437,-459.876098633,0.624756276608,0.611311435699
1508712085456653465,data,1,4,0,185.010070801,-459.876068115,0.623319149017,0.612797915936
1508712085457238733,data,1,4,0,185.010192871,-459.876037598,0.622442185879,0.613703966141
1508712085465918959,data,1,4,0,185.010238647,-459.875976562,0.620684325695,0.615484535694
1508712085485421941,data,1,4,0,185.010269165,-459.875946045,0.619612514973,0.616569817066
1508712085489629344,data,1,4,0,185.010253906,-459.875915527,0.617931425571,0.618253946304
1508712085494039145,data,1,4,0,185.010345459,-459.875762939,0.626801371574,0.629264712334
1508712085501528157,data,1,4,0,185.010452271,-459.875579834,0.631025671959,0.637142300606
1508712085514866365,data,1,4,0,185.010543823,-459.875427246,0.63360029459,0.641943573952
1508712085521812191,data,1,4,0,185.010604858,-459.875305176,0.634277582169,0.645742237568
1508712085535129826,data,1,4,0,185.010635376,-459.875183105,0.633964300156,0.648762881756
1508712085544446832,data,1,4,0,185.010665894,-459.875091553,0.63377314806,0.65060377121
1508712085556040119,data,1,4,0,185.010665894,-459.875,0.633656561375,0.651725530624
1508712085562243019,data,1,4,0,185.010665894,-459.874969482,0.632906734943,0.653065264225
1508712085572301233,data,1,4,0,185.010665894,-459.874908447,0.631955742836,0.654357016087
