%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1508712071470150892,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,72.0,8.0,88.4400024414,0.756233334541,105.0,18.0,528.0
1508712071488019424,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,0.0,8.0,86.7699966431,0.756233334541,105.0,18.0,832.0
1508712071508175488,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,0.0,8.0,86.7699966431,0.756233334541,105.0,18.0,824.0
1508712071521548748,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,18.0,8.0,86.7699966431,0.756233334541,105.0,18.0,832.0
1508712071543696715,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,36.0,8.0,86.7699966431,0.756233334541,105.0,18.0,824.0
1508712071560179967,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,54.0,8.0,86.7699966431,0.756233334541,105.0,18.0,448.0
1508712071582752784,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,0.0,8.0,91.1999969482,0.776811122894,105.0,18.0,832.0
1508712071594846704,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,0.0,8.0,91.1999969482,0.776811122894,105.0,18.0,832.0
1508712071617423947,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,18.0,8.0,91.1999969482,0.776811122894,105.0,18.0,824.0
1508712071632575774,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,36.0,8.0,91.1999969482,0.776811122894,105.0,18.0,824.0
1508712071651335100,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,54.0,8.0,91.1999969482,0.776811122894,105.0,18.0,824.0
1508712071668898680,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,72.0,8.0,91.1999969482,0.776811122894,105.0,18.0,512.0
1508712071685191356,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,0.0,8.0,89.8799972534,0.730511128902,105.0,18.0,832.0
1508712071702328732,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,0.0,8.0,89.8799972534,0.730511128902,105.0,18.0,824.0
1508712071720344037,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,18.0,8.0,89.8799972534,0.730511128902,105.0,18.0,832.0
1508712071758218734,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,36.0,8.0,89.8799972534,0.730511128902,105.0,18.0,824.0
1508712071760444651,0,42.4439964294,-76.4827728271,23.0,20.0,14.0,54.0,8.0,89.8799972534,0.730511128902,105.0,18.0,640.0
1508712071774815686,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,91.3799972534,0.704788863659,105.0,18.0,832.0
